archArea,atchBldArea,atchBldCnt,bcRat,bjdongCd,bldNm,block,bun,bylotCnt,crtnDay,dongNm,emgenUseElvtCnt,engrEpi,engrGrade,engrRat,etcPurps,etcRoof,etcStrct,fmlyCnt,gnBldCert,gnBldGrade,grndFlrCnt,heit,hhldCnt,hoCnt,indrAutoArea,indrAutoUtcnt,indrMechArea,indrMechUtcnt,itgBldCert,itgBldGrade,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmBldrgstPk,naBjdongCd,naMainBun,naRoadCd,naSubBun,naUgrndCd,newPlatPlc,oudrAutoArea,oudrAutoUtcnt,oudrMechArea,oudrMechUtcnt,platArea,platGbCd,platPlc,pmsDay,pmsnoGbCd,pmsnoGbCdNm,pmsnoKikCd,pmsnoKikCdNm,pmsnoYear,regstrGbCd,regstrGbCdNm,regstrKindCd,regstrKindCdNm,rideUseElvtCnt,rnum,roofCd,roofCdNm,rserthqkAblty,rserthqkDsgnApplyYn,sigunguCd,splotNm,stcnsDay,strctCd,strctCdNm,totArea,totDongTotArea,ugrndFlrCnt,useAprDay,vlRat,vlRatEstmTotArea
471.31,0,0,0,10300, , ,0741,2,20171118,정문동,0,0, ,0,공장,콘크리트스라브,철근콘크리트구조,0,0, ,2,8.8,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-21408,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20020807,1206,대수선신고,4490159,쌍용3동,2004,1,일반,2,일반건축물,0,802,10,(철근)콘크리트, , ,44133, ,20020813,21,철근콘크리트구조,935.9,935.9,0,20030326,0,935.9
191.73,0,0,0,10300, , ,0741,2,20180116,폐기물창고동,0,0, ,0,공장,기타지붕,일반철골구조 외1,0,0, ,1,8,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100276265,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20141022,1102,증축허가,5660007,도시건축과,2014,1,일반,2,일반건축물,0,803,90,기타지붕, ,0,44133, ,20141028,31,일반철골구조,173.43,173.43,0,20141204,0,173.43
130,0,0,0,10300, , ,0741,2,20190116,8동,0,0, ,0,창고,칼라강판,일반철골구조,0,0, ,2,8,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100375415,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20180620,1102,증축허가,5660007,도시건축과,2018,1,일반,2,일반건축물,0,804,90,기타지붕, ,0,44133, ,20180627,31,일반철골구조,205.81,205.81,0,20181011,0,205.81
5290.32,0,0,0,10300, , ,0741,2,20190530,공장B동,0,0, ,0,공장,콘트리트 외1,철근콘크리트조 외1,0,0, ,4,22.2,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100324834,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20160324,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,1,805,90,기타지붕, ,1,44133, ,20160401,21,철근콘크리트구조,10716.3,10716.3,1,20161228,0,6508.76
191.3,0,0,0,10300, , ,0741,2,20200427,동문동,0,0, ,0,공장,판넬,일반철골조,0,0, ,1,6.3,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100324835,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20160324,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,0,806,90,기타지붕, ,0,44133, ,20160401,31,일반철골구조,149.27,149.27,0,20161228,0,149.27
200.59,0,0,0,10300, , ,0741,2,20200427,창고동,0,0, ,0,창고시설,콘트리트 외1,철근콘크리트조 외1,0,0, ,1,4.9,0,0,0,0,0,0,0, ,0000, ,0,주건축물,18000,창고시설,44133-100324836,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20160324,1102,증축허가,4490325,건축과,2016,1,일반,2,일반건축물,0,807,10,(철근)콘크리트, ,0,44133, ,20160401,21,철근콘크리트구조,200.59,200.59,0,20161228,0,200.59
10642.37,0,0,0,10300, , ,0741,2,20220803,공장A동,0,0, ,0,공장,콘크리트스라브,"철근콘크리트구조,일반철골구조",0,0, ,3,13.8,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-21409,10301,20.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 20,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 741번지,20020807,1206,대수선신고,4490159,쌍용3동,2004,1,일반,2,일반건축물,0,808,10,(철근)콘크리트, ,1,44133, ,20020813,21,철근콘크리트구조,24393.64,24393.64,1,20030326,0,20554
70.4,18.9,1,0,10300, , ,0742,0,20171027, ,0,0, ,0,주택,시멘트기와,토담조,1,0, ,1,0,0,0,0,0,0,0,0, ,0000, ,0,주건축물,01000,단독주택,44133-41326,10301,27.0,441333250007,0.0,0, 충청남도 천안시 서북구 3공단2로 27,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 742번지, , , , , , ,1,일반,2,일반건축물,0,809,20,기와, , ,44133, , ,19,기타조적구조,70.4,70.4,0,19560510,0,70.4
19.11,0,0,0,10300, , ,0743,0,20200427,D동,0,0, ,0,공장(물탱크실),기타지붕(판넬),경량철골구조,0,0, ,1,4.4,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100207668,10301,7.0,441333250007,0.0,0, 충청남도 천안시 서북구 3공단2로 7,184,16,0,0,0,0,충청남도 천안시 서북구 백석동 743번지,20081217,1102,증축허가,5660019,민원지적과,2008,1,일반,2,일반건축물,0,810,90,기타지붕, ,0,44133, ,20100311,32,경량철골구조,19.11,19.11,0,20100603,0,19.11
24,0,0,0,10300, , ,0743,0,20210907,부속 B동,0,0, ,0,기계실,판넬,경량철골구조,0,0, ,1,4.15,0,0,0,0,0,0,0, ,0000, ,1,부속건축물,17000,공장,44133-100437354,10301,7.0,441333250007,0.0,0, 충청남도 천안시 서북구 3공단2로 7,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 743번지,20210628,1202,증축신고,4490378,허가과,2021,1,일반,2,일반건축물,0,811,90,기타지붕, ,0,44133, ,20210702,32,경량철골구조,24,24,0,20210903,0,24
1821.84,24,1,35.18,10300,A.부속동, ,0743,0,20210907, ,0,0, ,0,공장,"스라브, 철판","철골조, 조적조",0,0, ,2,9.95,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-7246,10301,7.0,441333250007,0.0,0, 충청남도 천안시 서북구 3공단2로 7,0,0,0,0,5177.9,0,충청남도 천안시 서북구 백석동 743번지, , , , , , ,1,일반,2,일반건축물,0,812,10,(철근)콘크리트, ,0,44133, , ,31,일반철골구조,2290.1,2290.1,0,19980220,44.23,2290.1
740,0,0,0,10300, , ,0743,0,20210929,B동,0,0, ,0,공장,(철근)콘크리트,일반철골구조,0,0, ,1,7.9,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100207667,10301,7.0,441333250007,0.0,0, 충청남도 천안시 서북구 3공단2로 7,184,16,0,0,0,0,충청남도 천안시 서북구 백석동 743번지,20081217,1102,증축허가,5660019,민원지적과,2008,1,일반,2,일반건축물,0,813,10,(철근)콘크리트, ,0,44133, ,20100311,31,일반철골구조,740,740,0,20100603,0,740
169.51,0,0,0,10300,에이치엠옵틱스, ,0744,0,20220808,C동,0,0, ,0,공장(기계실),기타지붕(글라스울판넬),일반철골구조,0,0, ,1,5.75,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-19740,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 744번지,20050805,1102,증축허가,4490136,건축과,2005,1,일반,2,일반건축물,0,814,90,기타지붕, ,0,44133, ,20050809,31,일반철골구조,169.51,169.51,0,20051110,0,169.51
31.86,0,0,0,10300,에이치엠옵틱스, ,0744,0,20220808,B동,0,0, ,0,공장(경비동),(철근)콘크리트,철근콘크리트구조,0,0, ,1,4.5,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-19742,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 744번지,20031226,1101,신축허가,4490136,건축과,2003,1,일반,2,일반건축물,0,815,10,(철근)콘크리트, ,0,44133, ,20040108,21,철근콘크리트구조,31.86,31.86,0,20040625,0,31.86
1200.24,0,0,0,10300,에이치엠옵틱스, ,0744,0,20220808,D동,0,0, ,0,공장,(철근)콘크리트,일반철골구조,0,0, ,2,12.8,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-100221289,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,310.5,27,0,0,0,0,충청남도 천안시 서북구 백석동 744번지,20101021,1102,증축허가,4490244,건축과,2010,1,일반,2,일반건축물,0,816,10,(철근)콘크리트, ,1,44133, ,20101029,31,일반철골구조,1754.42,1754.42,0,20110302,0,1754.42
2661.46,0,0,0,10300,에이치엠옵틱스, ,0744,0,20220819,A동,0,0, ,0,공장,기타지붕(글라스울판넬),일반철골구조,0,0, ,2,10.2,0,0,0,0,0,0,0, ,0000, ,0,주건축물,17000,공장,44133-19741,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 744번지,20031226,1101,신축허가,4490136,건축과,2003,1,일반,2,일반건축물,0,817,90,기타지붕, ,0,44133, ,20040108,31,일반철골구조,3378.42,3378.42,0,20040625,0,3378.42
55.2,0,0,0,10300, , ,0745,0,20190824,F동,0,0, ,0,공장,판넬,경량철골구조,0,0, ,1,5.5,0,0,0,0,0,0,0, ,0001, ,1,부속건축물,17000,공장,44133-100395076,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20190617,1202,증축신고,4490378,허가과,2019,1,일반,2,일반건축물,0,818,90,기타지붕, ,0,44133, , ,32,경량철골구조,55.2,55.2,0,20190823,0,55.2
48,0,0,0,10300, , ,0745,0,20200427,E동,0,0, ,0,공장,기타지붕(글라스울판넬),일반철골구조,0,0, ,1,5,0,0,0,0,0,0,0, ,0001, ,1,부속건축물,17000,공장,44133-100212244,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,460,40,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20100630,1202,증축신고,5660007,도시건축과,2010,1,일반,2,일반건축물,0,819,90,기타지붕, ,0,44133, ,20100703,31,일반철골구조,48,48,0,20100812,0,48
24.18,0,0,0,10300, , ,0745,0,20200902,H동,0,0, ,0,공장,판넬지붕,경량철골구조,0,0, ,1,4.15,0,0,0,0,0,0,0, ,0001, ,1,부속건축물,17000,공장,44133-100416755,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20191205,1102,증축허가,4490378,허가과,2019,1,일반,2,일반건축물,0,820,90,기타지붕, ,0,44133, ,20200413,32,경량철골구조,24.18,24.18,0,20200826,0,24.18
806.28,0,0,0,10300,회명산업(주), ,0745,0,20201030,C동,0,0, ,0,공장(기숙사),"(철근)콘크리트, 글라스울판넬지붕",철근콘크리트구조,0,0, ,4,16.5,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-17379,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20060428,1102,증축허가,4490193,건축과,2006,1,일반,2,일반건축물,0,821,10,(철근)콘크리트, ,1,44133, ,20060516,21,철근콘크리트구조,2132.13,2132.13,0,20061214,0,2132.13
695.75,103.2,2,0,10300,회명산업(주), ,0745,0,20201030,D동,0,0, ,0,공장(위험물 제조소),"기타지붕(판넬,글라스울판넬)",일반철골구조,0,0, ,1,11.5,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-100207651,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,460,40,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20100121,1102,증축허가,5660007,도시건축과,2010,1,일반,2,일반건축물,0,822,90,기타지붕, ,0,44133, ,20100210,31,일반철골구조,691.2,588,0,20100531,0,691.2
186.7,0,0,0,10300,회명산업(주), ,0745,0,20201030,B동,0,0, ,0,"공장(휴게실,도서실)",기타지붕(판넬),"일반철골구조,철근콘크리트구조",0,0, ,1,6.6,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-17378,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20000407,1102,증축허가,4490193,건축과,2006,1,일반,2,일반건축물,0,823,90,기타지붕, ,0,44133, ,20000530,31,일반철골구조,186.7,186.7,0,20001020,0,186.7
478.65,0,0,0,10300,회명산업(주), ,0745,0,20201104,G동,0,0, ,0,공장,기타지붕,일반철골구조,0,0, ,1,12.6,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-100416754,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20191205,1102,증축허가,4490378,허가과,2019,1,일반,2,일반건축물,0,824,90,기타지붕,7-0.1799g,1,44133, ,20200413,31,일반철골구조,478.65,478.65,0,20200826,0,478.65
512.19,0,0,0,10300,회명산업(주), ,0745,0,20210802,I동,0,0, ,0,공장,기타지붕,일반철골구조,0,0, ,1,13.4,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-100429914,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20201013,1102,증축허가,4490378,허가과,2020,1,일반,2,일반건축물,0,825,90,기타지붕, ,0,44133, ,20201023,31,일반철골구조,512.19,512.19,0,20210416,0,512.19
149.52,0,0,0,10300,회명산업(주), ,0745,0,20210802,J동,0,0, ,0,공장,기타지붕,일반철골구조,0,0, ,1,7.4,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-100429915,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20201013,1102,증축허가,4490378,허가과,2020,1,일반,2,일반건축물,0,826,90,기타지붕, ,0,44133, ,20201023,31,일반철골구조,149.52,149.52,0,20210416,0,149.52
3296.36,0,0,0,10300,회명산업(주), ,0745,0,20220819,A동,0,0, ,0,공장,기타지붕(철골조),일반철골구조,0,0, ,2,10.6,0,0,0,0,0,0,0, ,0001, ,0,주건축물,17000,공장,44133-17380,10301,37.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 37,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-1번지,20000407,1102,증축허가,4490193,건축과,2006,1,일반,2,일반건축물,0,827,90,기타지붕, ,0,44133, ,20000530,31,일반철골구조,4629.96,4629.96,0,20001020,0,4629.96
6,0,0,0,10300, , ,0745,0,20171205, ,0,0, ,0,공장,경량지붕판넬,경량철골구조,0,0, ,0,0,0,0,0,0,0,0,0, ,0002, ,1,부속건축물,17000,공장,44133-49498,10301,27.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 27,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-2번지, , , , , , ,1,일반,2,일반건축물,0,828,90,기타지붕, , ,44133, , ,32,경량철골구조,6,6,0, ,0,6
4967.36,79.5,2,58.7,10300, , ,0745,0,20171205,미코씨엔씨천안공장,0,0, ,0,공장,"기타지붕(철판,판넬)","일반철골조,경량철골조",0,0, ,4,15.2,0,0,0,0,0,0,0, ,0002, ,0,주건축물,17000,공장,44133-49499,10301,27.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 27,414,36,0,0,8462.2,0,충청남도 천안시 서북구 백석동 745-2번지,20010412, , , , , ,1,일반,2,일반건축물,0,829,90,기타지붕, , ,44133, ,20010821,31,일반철골구조,7754.66,7754.66,0,20020305,91.64,7754.66
13.65,0,0,0,10300, , ,0745,0,20200427,2동,0,0, ,0,공장,기타지붕(철판),철근콘크리트구조,0,0, ,1,2.6,0,0,0,0,0,0,0, ,0002, ,0,주건축물,17000,공장,44133-100257487,10301,27.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 27,0,0,0,0,0,0,충청남도 천안시 서북구 백석동 745-2번지,20131007,1202,증축신고,5660007,도시건축과,2013,1,일반,2,일반건축물,0,830,90,기타지붕, ,0,44133, , ,21,철근콘크리트구조,13.65,13.65,0,20131120,0,13.65
73.5,0,0,0,10300, , ,0745,0,20200427,부속2동,0,0, ,0,공장,기타지붕(판넬),경량철골구조,0,0, ,1,6.5,0,0,0,0,0,0,0, ,0002, ,1,부속건축물,17000,공장,44133-100215169,10301,27.0,441333250020,0.0,0, 충청남도 천안시 서북구 백석공단7로 27,414,36,0,0,0,0,충청남도 천안시 서북구 백석동 745-2번지,20101007,1202,증축신고,5660007,도시건축과,2010,1,일반,2,일반건축물,0,831,90,기타지붕, ,0,44133, ,20101015,32,경량철골구조,73.5,73.5,0,20101110,0,73.5
167.02,0,0,13.87,10300, , ,0746,0,20171118, ,0,0, ,0,상수가압펌프장,평스라브,철근콘크리트조,0,0, ,1,8.05,0,0,0,0,0,0,0, ,0000, ,0,주건축물,03000,제1종근린생활시설,44133-24621,10301,3.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 3,0,0,0,0,1204,0,충청남도 천안시 서북구 백석동 746번지,19970902, , , , , ,1,일반,2,일반건축물,0,832,10,(철근)콘크리트, , ,44133, ,19970918,21,철근콘크리트구조,163.78,163.78,1,19970904,9.15,110.2
73.19,0,0,0.72,10300, , ,0748,0,20171118, ,0,0, ,0,근린공원관리사,아스팔트슁글,조적조,0,0, ,1,5.85,0,0,0,0,0,0,0, ,0000, ,0,주건축물,03000,제1종근린생활시설,44133-36717,10301,19.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 19,0,0,0,0,10229.1,0,충청남도 천안시 서북구 백석동 748번지,19970902, , , , , ,1,일반,2,일반건축물,0,833,90,기타지붕, , ,44133, ,19970918,11,벽돌구조,73.19,73.19,0,19970904,0.72,73.19
357.01,0,0,9.36,10300, , ,0751,0,20171118, ,0,0, ,0,제1종근린생활시설,평스라브,철근콘크리트조,0,0, ,1,4.7,0,0,0,0,0,0,0, ,0001, ,0,주건축물,03000,제1종근린생활시설,44133-45789,10301,3.0,441333250006,0.0,0, 충청남도 천안시 서북구 3공단1로 3,0,0,0,0,3813.9,0,충청남도 천안시 서북구 백석동 751-1번지, , , , , , ,1,일반,2,일반건축물,0,834,10,(철근)콘크리트, , ,44133, , ,21,철근콘크리트구조,459.96,459.96,1,20020119,7.71,294.04
21,0,0,0.093,10300, , ,0752,0,20181225, ,0,0, ,0,분뇨 및 쓰레기처리시설,기타지붕(패널),경량철골구조,0,0, ,1,3.75,0,0,0,0,0,0,0, ,0000, ,0,주건축물,22000,분뇨.쓰레기처리시설,44133-100241604,10301,135.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 135,0,0,0,0,22680.2,0,충청남도 천안시 서북구 백석동 752번지,20120810,5200,공용건축물,5660007,도시건축과,2012,1,일반,2,일반건축물,0,835,90,기타지붕, ,0,44133, , ,32,경량철골구조,21,21,0,20121029,0.093,21
626.9,0,0,28.98,10300, , ,0752,0,20181225, ,0,0, ,0,분뇨 및 쓰레기처리시설,기타지붕(패널),일반철골구조,0,0, ,2,10.1,0,0,0,0,0,0,0, ,0002, ,0,주건축물,22000,분뇨.쓰레기처리시설,44133-100241474,10301,153.0,441333250019,0.0,0, 충청남도 천안시 서북구 백석공단1로 153,114,4,0,0,2163.3,0,충청남도 천안시 서북구 백석동 752-2번지,20120523,1101,신축허가,5660007,도시건축과,2012,1,일반,2,일반건축물,0,836,90,기타지붕, ,0,44133, ,20120618,31,일반철골구조,759.69,759.69,0,20121025,35.12,759.69
133.23,0,0,59.61,10300, , ,0776,0,20190530, ,0,0, ,0,"단독주택(다가구주택),제2종근린생활시설",(철근)콘크리트,철근콘크리트구조,6,0, ,3,13.25,0,0,23,2,0,0,0, ,0000, ,0,주건축물,01000,단독주택,44133-100240354,10301,39.0,441334550207,0.0,0, 충청남도 천안시 서북구 백석5길 39,46,4,0,0,223.5,0,충청남도 천안시 서북구 백석동 776번지,20120430,1101,신축허가,5660007,도시건축과,2012,1,일반,2,일반건축물,0,837,10,(철근)콘크리트, ,1,44133, ,20120510,21,철근콘크리트구조,295.91,295.91,0,20120920,132.4,295.91
129.24,0,0,59.48,10300, , ,0777,0,20190530, ,0,0, ,0,"단독주택(다가구주택),제1종근린생활시설",(철근)콘크리트,철근콘크리트구조,4,0, ,3,12.9,0,0,0,0,0,0,0, ,0000, ,0,주건축물,01000,단독주택,44133-100209033,10301,37.0,441334550207,0.0,0, 충청남도 천안시 서북구 백석5길 37,58,5,0,0,217.3,0,충청남도 천안시 서북구 백석동 777번지,20100210,1101,신축허가,5660007,도시건축과,2010,1,일반,2,일반건축물,0,838,10,(철근)콘크리트, ,1,44133, ,20100222,21,철근콘크리트구조,372.18,372.18,0,20100622,171.27,372.18
130.04,0,0,59.87,10300, , ,0778,0,20190530, ,0,0, ,0,"단독주택, 제2종근린생활시설",(철근)콘크리트,철근콘크리트구조,11,0, ,4,14.6,0,0,92,8,0,0,0, ,0000, ,0,주건축물,01000,단독주택,44133-100285042,10301,35.0,441334550207,0.0,0, 충청남도 천안시 서북구 백석5길 35,0,0,0,0,217.2,0,충청남도 천안시 서북구 백석동 778번지,20141117,1101,신축허가,5660007,도시건축과,2014,1,일반,2,일반건축물,0,839,10,(철근)콘크리트, ,1,44133, ,20141206,21,철근콘크리트구조,390.49,390.49,0,20150609,179.78,390.49
129.06,0,0,59.37,10300, , ,0779,0,20190530, ,0,0, ,0,단독주택,(철근)콘크리트,철근콘크리트구조,10,0, ,3,12.71,0,0,0,0,0,0,0, ,0000, ,0,주건축물,01000,단독주택,44133-100262742,10301,33.0,441334550207,1.0,0, 충청남도 천안시 서북구 백석5길 33-1,80.5,7,0,0,217.4,0,충청남도 천안시 서북구 백석동 779번지,20130829,1101,신축허가,5660007,도시건축과,2013,1,일반,2,일반건축물,0,840,10,(철근)콘크리트, ,1,44133, ,20130909,21,철근콘크리트구조,328.77,328.77,0,20140217,151.23,328.77
127.11,0,0,59.9,10300, , ,0780,0,20190530, ,0,0, ,0,"단독주택,제1종근린생활시설",슬라브,철근콘크리트구조,3,0, ,3,11.5,0,0,46,4,0,0,0, ,0000, ,0,주건축물,01000,단독주택,44133-66058,10301,33.0,441334550207,0.0,0, 충청남도 천안시 서북구 백석5길 33,0,0,0,0,212.2,0,충청남도 천안시 서북구 백석동 780번지,20051017,1101,신축허가, , ,2005,1,일반,2,일반건축물,0,841,10,(철근)콘크리트, ,1,44133, ,20051021,21,철근콘크리트구조,352.23,352.23,0,20060412,165.99,352.23
